,dhlabid,urn,lenker,title,authors,oaiid,city,year,publisher,langs,subjects,ddc,genres,literaryform,kristin,sesamid,isbn10,timestamp,doctype,ocr_creator,ocr_timestamp
122,100594408,URN:NBN:no-nb_digibok_2021082648051,Vis element,"Gi deg, Nils Petter : blad av en ung manns dagbok","Togeby , Sigurd / Hauge , Eivind / Wangensten-Berge , Lars",,Oslo,1945,Damm,nob / dan,,,,Skjønn,Skjønn,,,,,,
123,100606761,URN:NBN:no-nb_digibok_2021122248085,Vis element,Nils Nøtteknekkers frierferd,"Kaarø , M. / Hansen , Vilhelm / Riis , Kaare",,Stavanger,1945,[s.n.],nob / dan,,,,Skjønn,Skjønn,,,,,,
124,100507463,URN:NBN:no-nb_digibok_2007012201050,Vis element,Ben Hur,"Wallace , Lewis / Lunde , Reidar",,Oslo,1945,Ekko,nob / eng,skjønnlitteratur,,,Skjønn,Skjønn,,,,,,
125,100088105,URN:NBN:no-nb_digibok_2012041308131,Vis element,På eventyr i Stillehavet,"Norris , Frank / Norris , Frank / Skjønhaug , Arne",,Oslo,1945,Ekko,nob / eng,,,,Skjønn,Skjønn,,,,,,
126,100186018,URN:NBN:no-nb_digibok_2014011008099,Vis element,Onkel Toms hytte,"Stowe , Harriet Beecher / Nilssen , Agnes",,Bergen,1945,Hans Martinussen,nob / eng,,,,Skjønn,Skjønn,,,,,,
127,100198967,URN:NBN:no-nb_digibok_2014032408158,Vis element,Det blå lyn,"Birney , Hofman",,Oslo,1945,Gyldendal,nob / eng,,,,Skjønn,Skjønn,,,,,,
128,100236767,URN:NBN:no-nb_digibok_2014120108101,Vis element,Prinsen og fatigguten,"Twain , Mark / Horvei , Johannes / Twain , Mark",,Oslo,1945,Norsk barneblads forl.,nob / eng,,,,Skjønn,Skjønn,,,,,,
129,100328309,URN:NBN:no-nb_digibok_2017031748082,Vis element,Hjortedreper,"Cooper , James Fenimore / Stabell , W. W. / Stabell , Wilhelm Winsnes .",,Oslo,1945,Aschehoug,nob / eng,,,,Skjønn,Skjønn,,,,,,
130,100440302,URN:NBN:no-nb_digibok_2021042048620,Vis element,Buffalo Bill og de lange tog,"Sabin , Edwin L. / Rolfsen , Alf",,Oslo,1945,Gyldendal,nob / eng,,,,Skjønn,Skjønn,,,,,,
131,100109425,URN:NBN:no-nb_digibok_2012091408163,Vis element,Baron von Münchhausens vidunderlige reiser til lands og til vanns : hans felttog og lystige eventyr slik som han selv pleide å fortelle dem,"Raspe , Rudolf Erich / Doré , Gustave / Münchhausen , Karl Friedrich Hieronymus",,Oslo,1945,Helge Eriksen,nob / ger,eventyr / tyske / tyskland,,,Skjønn,Skjønn,,,,,,
132,100594056,URN:NBN:no-nb_digibok_2021042748775,Vis element,"Manitos sønn : En fortelling om Tecumsehs arbeid for å samle indianerne, gjenfortalt etter gamle kilder","Steuben , F.",,Oslo,1945,Kamban,nob / ger,Indianere,,,Fag,Fag,,,,,,
133,100439140,URN:NBN:no-nb_digibok_2021032448526,Vis element,Ståldukken,"De Gislimberti , Adriana / Bonfanti , Arturo / Ree , Ebba .",,Oslo,1945,Kamban,nob / ita,,,,Skjønn,Skjønn,,,,,,
134,100507888,URN:NBN:no-nb_digibok_2007021401009,Vis element,Skjærgårdens melodi,"Thordeman , Karin / Dietrichson , Olav",,Oslo,1945,Cappelen,nob / swe,,,,Skjønn,Skjønn,,,,,,
135,100113525,URN:NBN:no-nb_digibok_2012101006004,Vis element,Barna fra fjellgården,"Fitinghoff , Laura / Fossum , Gunvor . / Hauge , Andreas",,Oslo,1945,Aschehoug,nob / swe,,,,Skjønn,Skjønn,,,,,,
136,100168647,URN:NBN:no-nb_digibok_2013082008051,Vis element,Nina drar til Venezuela : ungpikeroman,"Bolinder , Ester / Engebretsen , Erik / Winther , Eugenie Geelmuyden / Winther , Eugenie",,Oslo,1945,Nasjonalforl.,nob / swe,,,,Skjønn,Skjønn,,,,,,
137,100208504,URN:NBN:no-nb_digibok_2014060308002,Vis element,Greta greier alt!,"Adams-Klingberg , Sigrid / Solaas , Hjørdis",,Oslo,1945,Nasjonalforlaget,nob / swe,,,,Skjønn,Skjønn,,,,,,
138,100234769,URN:NBN:no-nb_digibok_2014111008018,Vis element,Rett fram!,"Nyström , Ruben / Steinsfjell / Iversen , Frithjov",,Oslo,1945,De unges forl.,nob / swe,,,,Skjønn,Skjønn,,,,,,
139,100247184,URN:NBN:no-nb_digibok_2015050408116,Vis element,Nina på nye eventyr : ungpikeroman,"Bolinder , Ester / Engebretsen , Erik / Winther , Eugenie Geelmuyden / Winther , Eugenie",,Oslo,1945,Nasjonalforl.,nob / swe,,,,Skjønn,Skjønn,,,,,,
140,100268565,URN:NBN:no-nb_digibok_2015102208069,Vis element,Trettenåringer,"Runa / Magnus , Drude",,Oslo,1945,Cammermeyers bogh.,nob / swe,,,,Skjønn,Skjønn,,,,,,
141,100573155,URN:NBN:no-nb_digibok_2007011101069,Vis element,Spennende opplevelser sydpå,"Eugen , Henry / Jærn , Albert",,Oslo,1945,Cammermeyer,und,Sjømannsliv,,,Skjønn,Skjønn,,,,,,
142,100206426,URN:NBN:no-nb_digibok_2014051906053,Vis element,Eventyr fra øst og vest,"Andreen , Omar / Berle , Reidar Johan / Wiig , Hanna",,Bergen,1946,Eide,mul / nno / nob,eventyr,,,Skjønn,Skjønn,,,,,,
143,100008881,URN:NBN:no-nb_digibok_2010062806182,Vis element,Taterprinsessa,"Alvheim , Olav",,Oslo,1946,Fonna,mul / nob / nno,,,,Skjønn,Skjønn,,,,,,
144,100529659,URN:NBN:no-nb_digibok_2011020320001,Vis element,Storbåten,"Duun , Olav",,Oslo,1946,Noregs boklag,mul / nob / nno,,,,Skjønn,Skjønn,,,,,,
145,100352736,URN:NBN:no-nb_digibok_2017101948213,Vis element,På livet laust,"By , Sverre",,Trondheim,1946,Globus-forlaget,mul / nob / nno,,,,Skjønn,Skjønn,,,,,,
146,100508160,URN:NBN:no-nb_digibok_2006081500049,Vis element,Sumar-eventyr,"Duun , Olav",,Oslo,1946,Noregs boklag,nno,,,,Skjønn,Skjønn,,,,,,
147,100453876,URN:NBN:no-nb_digibok_2007021401014,Vis element,Geir den fredlause : fortelling fra folkevandringstida,"Stokke , Bernhard / Vang Nyman , Ingrid",,Oslo,1946,Cappelen,nno,Jernalderen / Folkevandringstiden / folkevandringstiden / barnebøker,,novel,Skjønnlitteratur,,,,,,,
148,100047447,URN:NBN:no-nb_digibok_2008041804053,Vis element,Løynde synder : skodespel i 3 akter,"Hovet , Svein",,Oslo,1946,Noregs boklag,nno,agderforfattere / skuespill,,,Skjønn,Skjønn,,,,,,
149,100046518,URN:NBN:no-nb_digibok_2008042100027,Vis element,Rypefangarane i Rustfjell,"Høydal , Olaus",,Oslo,1946,Noregs boklag,nno,,,,Skjønn,Skjønn,,,,,,
150,100046525,URN:NBN:no-nb_digibok_2008042104074,Vis element,Då han farbror kom,"Solheim , Anton / Hardeland , M. .",,Bergen,1946,Lunde,nno,,,,Skjønn,Skjønn,,,,,,
151,100117520,URN:NBN:no-nb_digibok_2012103106083,Vis element,Anne Goline og jeg : sommer i skjærane,"Didriksen , Aagot",,Oslo,1946,Aschehoug,nno,agderforfattere,,,Skjønn,Skjønn,,,,,,
152,100236279,URN:NBN:no-nb_digibok_2014112738051,Vis element,Gunnar og geitosten,"Austbø , Johan / Nilssen , Jens R. / Nilssen , Jens R [ ichard ]",,Oslo,1946,Fonna,nno,Seterbruk,,,Skjønn,Skjønn,,,,,,
153,100341597,URN:NBN:no-nb_digibok_2017070507109,Vis element,Leik og alvor,"Galåen , Johannes",,Oslo,1946,Norli,nno,,,fiction,Skjønnlitteratur,,,,,,,
154,100421377,URN:NBN:no-nb_digibok_2020100207530,Vis element,Der gullkorni glitrar : forteljing frå Australia,"Imenes , Karl",,Oslo,1946,Fonna,nno,,,,Skjønn,Skjønn,,,,,,
155,100297003,URN:NBN:no-nb_digibok_2016053048149,Vis element,Billefolket,"Karafiát , Jan / Blekastad , Milada / Trnka , Jiri",,[Oslo],1946,Dreyer,nno / cze,Biller,,fiction,Skjønnlitteratur,,,,,,,
156,100235605,URN:NBN:no-nb_digibok_2014111108194,Vis element,Ungdomsboka,"Skovgaard-Petersen , C. / Aamland , Tolv .",,Oslo,1946,Ansgar,nno / dan,Religiøs litteratur / kristendommen / ungdom,,,Fag,Fag,,,,,,
157,100507616,URN:NBN:no-nb_digibok_2007012601014,Vis element,Hytta hans farbror Tom,"Stowe , Harriet Beecher / Breidsvoll , Einar",,Oslo,1946,Det norske samlaget,nno / eng,,,,Skjønn,Skjønn,,,,,,
158,100536109,URN:NBN:no-nb_digibok_2007062104054,Vis element,Katrinka,"Haskell , Helen Eggleston / Vesaas , Halldis Moren",,Oslo,1946,Samlaget,nno / eng,skjønnlitteratur/barn-ungdom,,,Skjønn,Skjønn,,,,,,
159,100508379,URN:NBN:no-nb_digibok_2006082800003,Vis element,Ståle Storli,"Lie , John / Lie , Haakon .",,Oslo,1946,Fonna,nno / nob,,,,Fag,Fag,,,,,,
160,100572659,URN:NBN:no-nb_digibok_2007011100093,Vis element,Beveren som ville bli berømt : og andre eventyr,"Dahl , Synnøve Gill / Johnson , Arne",,Oslo,1946,Aschehoug,nob,,,fiction,Skjønnlitteratur,,,,,,,
161,100572705,URN:NBN:no-nb_digibok_2007011101023,Vis element,Gullharpen : små eventyr og legender,"Gløersen , Kari",,Oslo,1946,Aschehoug,nob,,,,Skjønn,Skjønn,,,,,,
162,100508999,URN:NBN:no-nb_digibok_2007011700019,Vis element,Tove går i dekning,"Bøgenæs , Evi",,Oslo,1946,Damm,nob,,,,Skjønn,Skjønn,,,,,,
163,100507490,URN:NBN:no-nb_digibok_2007012301023,Vis element,Australia,"Petersen , Carsten W. / Matheson , Fredrik",,,1946,Dybwad,nob,Geografi / Australia / geografi/historie,,,Fag,Fag,,,,,,
164,100509423,URN:NBN:no-nb_digibok_2007012601015,Vis element,Dag fra skogene : fortelling fra norsk bronsealder,"Stokke , Bernhard / Vang Nyman , Ingrid",,Oslo,1946,Cappelen,nob,Bronsealderen / barnebøker / bronsealder,,,Skjønn,Skjønn,,,,,,
165,100507780,URN:NBN:no-nb_digibok_2007020501054,Vis element,Bjørneklo : fortelling fra steinalderen,"Stokke , Bernhard",,Oslo,1946,Cappelen,nob,barnebøker / historiske / norge / historie / fortellinger / steinalderen,,,Skjønn,Skjønn,,,,,,
166,100001970,URN:NBN:no-nb_digibok_2007021601098,Vis element,Eventyret fortsetter : med Arne og Berit gjennom Asia,"Mohr , Anton / Midelfart , Willi",,,1946,Aschehoug,nob,Asia,,,Skjønn,Skjønn,,,,,,
167,100047171,URN:NBN:no-nb_digibok_2007062101004,Vis element,Norge rundt med bestefar. 3 : Fra Halden til Haugesund,"Halse , Sverre",,,1946,Fabritius,nob,Reiser / Norge / geografi/historie,,,Fag,Fag,,,,,,
168,100046958,URN:NBN:no-nb_digibok_2007062701017,Vis element,Nesten et eventyr : med Arne og Berit gjennom Afrika,"Mohr , Anton / Midelfart , Willi",,Oslo,1946,Aschehoug,nob,Afrika,,,Skjønn,Skjønn,,,,,,
169,100046494,URN:NBN:no-nb_digibok_2008041500038,Vis element,Storbragd i fjellet,"Hilleren , Per / Solem , Svein",,Oslo,1946,Ansgar,nob,barnebøker,,,Skjønn,Skjønn,,,,,,
170,100474662,URN:NBN:no-nb_digibok_2008041504120,Vis element,Jeg kunne ikke la være,"Solaas , Hjørdis / Engebretsen , Erik",,Oslo,1946,Nasjonalforl.,nob,,,,Skjønn,Skjønn,,,,,,
171,100040016,URN:NBN:no-nb_digibok_2008041600046,Vis element,Kom skal vi synge : komplett utgave I-III,"Munthe , Margrethe / Engebrigtsen , Olav",,Oslo,1946,Cappelen,nob,Barn / barnesanger / sanger / viser / barnesangbøker / barnerim / sangbok / samlinger / sangbøker,782.42083 / 784.6,,Faglitteratur,,,,,,,
172,100047523,URN:NBN:no-nb_digibok_2008041804040,Vis element,Essa's eventyr i India,"Endresen , Fredrik F.",,Oslo,1946,Bokkommisjon,nob,India,,short story,Skjønnlitteratur,,,,,,,
173,100444223,URN:NBN:no-nb_digibok_2008071600060,Vis element,Den lille gaucho : guttebok,"Alegre , Antonio",,Oslo,1946,Tell,nob,,,,Skjønn,Skjønn,,,,,,
174,100292913,URN:NBN:no-nb_digibok_2009081700005,Vis element,Veddeløpet gjennom Ingazanaland : fortelling for gutter,"Avenstrup , William",,Oslo,1946,Rosén,nob,,,,Skjønn,Skjønn,,,,,,
175,100511951,URN:NBN:no-nb_digibok_2010061806081,Vis element,Den store seiren,"Holland , Axel",,Oslo,1946,Aschehoug,nob,,,,Skjønn,Skjønn,,,,,,
176,100007729,URN:NBN:no-nb_digibok_2010062106070,Vis element,Villfarne Will,"Borch , Anka",,Oslo,1946,Damm,nob,,,,Skjønn,Skjønn,,,,,,
177,100008882,URN:NBN:no-nb_digibok_2010062806183,Vis element,Rike Per Kremmer og andre eventyr : ny utgave av nye barne-eventyr,"Asbjørnsen , P. Chr . ( Peter Christen ) / Moe , Jørgen / Kittelsen , Th . ( Kittelsen , Theodor )",,Oslo,1946,Aschehoug,nob,,,,Skjønn,Skjønn,,,,,,
178,100515006,URN:NBN:no-nb_digibok_2010070706164,Vis element,Det var engang en spillemann : fire eventyr om musikkens mestere,"Dahl , Titt Fasmer / Yran , Knut",,Oslo,1946,Aschehoug,nob,Samlingsbiografier / musikkhistorie / komponister / biografi,,,Fag,Fag,,,,,,
179,100021777,URN:NBN:no-nb_digibok_2010110405011,Vis element,Stormen,"Egner , Thorbjørn",,Oslo,1946,Halvorsens bokhandel,nob,,,,Skjønn,Skjønn,,,,,,
180,100047379,URN:NBN:no-nb_digibok_2011041205021,Vis element,Trekkfugl : roman fra hvalfangsten,"Jensen , Otto A.",,Oslo,1946,Ansgar,nob,Hvalfangst / hvalfangst,,,Skjønn,Skjønn,,,,,,
181,100047490,URN:NBN:no-nb_digibok_2011041308143,Vis element,Fedrelandet kaller,"Herje , Emil / Ravn , Thorvald L.",,Oslo,1946,Gyldendal norsk forlag,nob,,,,Skjønn,Skjønn,,,,,,
182,100499451,URN:NBN:no-nb_digibok_2012033024020,Vis element,Da Per var ku,"Egner , Thorbjørn",,[Oslo],1946,Halvorsens bokhandel,nob,,,,Skjønn,Skjønn,,,,,,
183,100094200,URN:NBN:no-nb_digibok_2012071908111,Vis element,Den tomme vakttønna,"Thingnæs , Magnus",,Oslo,1946,Braute & søns tr.,nob,,,,Skjønn,Skjønn,,,,,,
184,100094865,URN:NBN:no-nb_digibok_2012071908149,Vis element,Keiseren av Spania : fortellinger,"Bjerre , Håkon",,Oslo,1946,Damm,nob,,,,Skjønn,Skjønn,,,,,,
185,100104359,URN:NBN:no-nb_digibok_2012082808058,Vis element,Smårollinger,"Lundgaard , Nora Axe / Lundgaard , Nora Axe",,Oslo,1946,Mittet,nob,,,,Skjønn,Skjønn,,,,,,
186,100116109,URN:NBN:no-nb_digibok_2012101608040,Vis element,På ski med Per og Kari,"Murstad , Tomm / Kittilsen , Chr . / Kittilsen , Chr [ istian ]",,Oslo,1946,Grøndahl,nob,,,,Fag,Fag,,,,,,
187,100136302,URN:NBN:no-nb_digibok_2013011708014,Vis element,Frisk jente på krigsstien,"Nerland , Jul",,Oslo,1946,A.M. Hanches forlag,nob,,,,Skjønn,Skjønn,,,,,,
188,100505246,URN:NBN:no-nb_digibok_2013021313002,Vis element,Lisemor i krig og fred,"Breda , Ragna / Førde , Runa Karin",,Oslo,1946,Aschehoug,nob,,,short story,Skjønnlitteratur,,,,,,,
189,100144534,URN:NBN:no-nb_digibok_2013041608147,Vis element,Pågangsmot,"Østby , Jan / Tolstad , Halfred .",,Oslo,1946,Gyldendal,nob,,,,Skjønn,Skjønn,,,,,,
190,100155395,URN:NBN:no-nb_digibok_2013070938018,Vis element,Av oterpatruljens saga : guttefortelling : med 5 illustrasjoner,"Høidal , Sven / Dahl , Karl",,Oslo,1946,Windju Simonsen,nob,,,novel,Skjønnlitteratur,,,,,,,
191,100187385,URN:NBN:no-nb_digibok_2013120238064,Vis element,Ut i det blå,"Meyer , Ulla",,Oslo,1946,Dybwad,nob,,,,Skjønn,Skjønn,,,,,,
192,100187696,URN:NBN:no-nb_digibok_2014012108070,Vis element,Kjernekarene får revansj,"Rynning-Tønnesen , Olaf",,Oslo,1946,Damm,nob,,,,Skjønn,Skjønn,,,,,,
193,100191014,URN:NBN:no-nb_digibok_2014021208113,Vis element,Høna som ingen ble klok på,"Lyfjell , Leif",,Oslo,1946,Norli,nob,,,fiction,Skjønnlitteratur,,,,,,,
194,100191735,URN:NBN:no-nb_digibok_2014021805032,Vis element,Sverre og jeg reiser utenlands,"Hoven , Bj .",,[Oslo],1946,Gry,nob,Europa,,,Skjønn,Skjønn,,,,,,
195,100192612,URN:NBN:no-nb_digibok_2014021908057,Vis element,Vi holdt mål : guttefortelling,"Olsen , Anton J. / Rojahn , Vigdis",,Bergen,1946,Brynildsen,nob,Verdenskrigen 1940-45,,,Skjønn,Skjønn,,,,,,
196,100193882,URN:NBN:no-nb_digibok_2014022808029,Vis element,Seierherren,"Høidal , Sven",,[Oslo],1946,Ansgar,nob,,,,Skjønn,Skjønn,,,,,,
197,100196412,URN:NBN:no-nb_digibok_2014022808369,Vis element,Alle pikers Per,"Norberg-Schulz , Wenche",,Oslo,1946,Damm,nob,,839.823,novel,Skjønnlitteratur,,,,,,,
198,100198658,URN:NBN:no-nb_digibok_2014031808163,Vis element,"Tre detektiver og ""Nautilus"" : fortelling for gutter og piker","Rieber-Mohn , Carl K. / Rieber-Mohn , Gottlieb W.",,Bergen,1946,Henriksen,nob,,,,Skjønn,Skjønn,,,,,,
199,100208689,URN:NBN:no-nb_digibok_2014060408174,Vis element,Nils og Fredrik,"Stokke , Bernhard / Grøgaard , Joachim",,Oslo,1946,Aschehoug,nob,,,,Skjønn,Skjønn,,,,,,
200,100215936,URN:NBN:no-nb_digibok_2014071808199,Vis element,Norsk billedbok for barn,"Holst , Elling / Nielsen , Eivind",,Oslo,1946,Damm,nob,,,,Skjønn,Skjønn,,,,,,
201,100221284,URN:NBN:no-nb_digibok_2014081508238,Vis element,Opiumslavens sønn,"Kolnes , Racin",,Stavanger,1946,Det norske misjonsselskaps forlag,nob,misjonsromaner / barn / øst-asia / kina,,,Skjønn,Skjønn,,,,,,
202,100225349,URN:NBN:no-nb_digibok_2014091608067,Vis element,Vesle-Kari,"Treider , Ingrid Kittelsen / Kittelsen , Th . ( Kittelsen , Theodor ) / Treider , Ingrid Kittelsen / Kittelsen , Theodor",,Oslo,1946,Windju Simonsen,nob,,,,Skjønn,Skjønn,,,,,,
203,100227508,URN:NBN:no-nb_digibok_2014091708124,Vis element,Ningsiang-patruljen,"Kolnes , Racin / Madsen , Sverre / Kolnes , Racin",,Stavanger,1946,Det Norske misjonsselskap,nob,,,,Skjønn,Skjønn,,,,,,
204,100226081,URN:NBN:no-nb_digibok_2014091908056,Vis element,Sivert Sildekonge,"Hoff , Olav",,Oslo,1946,Lutherstiftelsen,nob,Fiskeri,,,Skjønn,Skjønn,,,,,,
205,100227626,URN:NBN:no-nb_digibok_2014092308012,Vis element,Møtested Teneriffa,"Troye , Sante / Engebregtsen , Erik",,Oslo,1946,Aschehoug,nob,tenerife / romaner,,,Skjønn,Skjønn,,,,,,
206,100227974,URN:NBN:no-nb_digibok_2014100106020,Vis element,Spennende dager,"Sand , Hjørdis L. / Madsen , Sverre .",,,1946,Det norske misjonsselskaps forlag,nob,misjon / barn,,,Skjønn,Skjønn,,,,,,
207,100228086,URN:NBN:no-nb_digibok_2014100108136,Vis element,På villsti,"Rustbøle , Lars / Steinsfj ( ? )",,[Oslo],1946,De Unge,nob,,,,Skjønn,Skjønn,,,,,,
208,100231726,URN:NBN:no-nb_digibok_2014101408236,Vis element,Kajakk-klubben og hjemmefronten,"Jacoby , Arnold",,Oslo,1946,Forlagshuset,nob,,,,Skjønn,Skjønn,,,,,,
209,100232087,URN:NBN:no-nb_digibok_2014102108013,Vis element,Vi greier oss sjøl,"Lohne , Arthur",,Oslo,1946,Tell,nob,,,,Skjønn,Skjønn,,,,,,
210,100232232,URN:NBN:no-nb_digibok_2014102108236,Vis element,På livet laust,"Gilje , Kåre",,Stavanger,1946,Det norske misjonsselskaps forl.,nob,Biografier / misjonsromaner / madagaskar,,,Skjønn,Skjønn,,,,,,
211,100232967,URN:NBN:no-nb_digibok_2014102708109,Vis element,Den excentriske club : guttefortelling,"Husebye , Sverre D. / Dahl , Karl",,Oslo,1946,Windju Simonsen,nob,,,,Skjønn,Skjønn,,,,,,
212,100243301,URN:NBN:no-nb_digibok_2015030208067,Vis element,Huertas ryttere,"Auberg , Arne",,Oslo,1946,Damm,nob,,,,Skjønn,Skjønn,,,,,,
213,100252167,URN:NBN:no-nb_digibok_2015061108025,Vis element,Blant gutter og telt : erindringer fra 27 års speiderliv,"Retz , Wilh . / Sjøthun , Jakob",,Stavanger,1946,Otto Floors arvinger,nob,Organisasjoner,,,Fag,Fag,,,,,,
214,100258943,URN:NBN:no-nb_digibok_2015070708098,Vis element,Blåveis,"Simensen , Kitty / Ritar .",,Oslo,1946,De Unge,nob,,,,Skjønn,Skjønn,,,,,,
215,100258970,URN:NBN:no-nb_digibok_2015070708136,Vis element,Villa,"Groth , Karen / Madsen , Sverre .",,Stavanger,1946,Otto Floor's arvinger a/s forl.,nob,,,novel,Skjønnlitteratur,,,,,,,
216,100261021,URN:NBN:no-nb_digibok_2015071308036,Vis element,Else opplever noe nytt,"Kvifte , Inga Ottilia / Hernæs , Ellen",,Arendal,1946,Olaf Dale,nob,,,,Skjønn,Skjønn,,,,,,
217,100261060,URN:NBN:no-nb_digibok_2015071308088,Vis element,Ungen til bestefar,"Borch , Anka / Drevon , Robert",,Oslo,1946,Damm,nob,Rein / Hester,,,Skjønn,Skjønn,,,,,,
218,100261103,URN:NBN:no-nb_digibok_2015071308188,Vis element,Tårnets hemmelighet,"Strand , Odvar / Bratlie , Gunnar",,Oslo,1946,Mortensen,nob,,,,Skjønn,Skjønn,,,,,,
219,100268787,URN:NBN:no-nb_digibok_2015102208314,Vis element,Fullt hus!,"Bauer , Lill Herlofson / Aas , Ulf",,Oslo,1946,Ekko,nob,,,,Skjønn,Skjønn,,,,,,
220,100273310,URN:NBN:no-nb_digibok_2015111807528,Vis element,Hallo B 212 : roman,"Saxegaard , Annik",,Oslo,1946,Halvorsen & Larsen,nob,,,novel,Skjønnlitteratur,,,,,,,
221,100278724,URN:NBN:no-nb_digibok_2016020408116,Vis element,Kongenes konge,"Heegaard , Milly",,Oslo,1946,Land og kirke,nob,Bibelhistorier / bibelfortellinger,,,Fag,Fag,,,,,,
222,100290410,URN:NBN:no-nb_digibok_2016041548066,Vis element,Barneandakter,"Hallesby , Mia",,Oslo,1946,Indremisjonsforlaget,nob,Andaktsbøker,,,Fag,Fag,,,,,,
223,100294959,URN:NBN:no-nb_digibok_2016042848120,Vis element,Hjemløs,"Storberget , Bjørn / Bratlie , Gunnar",,Oslo,1946,Mortensen,nob,,,fiction,Skjønnlitteratur,,,,,,,
224,100294796,URN:NBN:no-nb_digibok_2016051208069,Vis element,Merkelige dyr fra land og sjø,"Nilsen , Harald",,Oslo,1946,Bye og Børresen,nob,Zoologi,,fiction,Skjønnlitteratur,,,,,,,
225,100294914,URN:NBN:no-nb_digibok_2016051808041,Vis element,Trulsemanns julekveld,"Kirsebom , Ella / Riis , Kari Utheim",,Oslo,1946,Cappelen,nob,,,,Skjønn,Skjønn,,,,,,
226,100297751,URN:NBN:no-nb_digibok_2016060908096,Vis element,Lærer Truls i 6 B : fortellinger for barn,"Ås , Åse",,Oslo,1946,,nob,,,,Skjønn,Skjønn,,,,,,
227,100308797,URN:NBN:no-nb_digibok_2016090648049,Vis element,Gutter på eventyr,"Vegenor , Sverre",,Oslo,1946,Bladkompaniet,nob,,,fiction,Skjønnlitteratur,,,,,,,
228,100322705,URN:NBN:no-nb_digibok_2017012748164,Vis element,Svein Grenselos : guttebok,"Aune , Hermann",,Oslo,1946,Tell,nob,,,fiction,Skjønnlitteratur,,,,,,,
229,100338911,URN:NBN:no-nb_digibok_2017070307036,Vis element,Olympia-medaljen,"Porat , Otto von / Thorsrud",,Oslo,1946,Børrehaug & Remen,nob,Boksing,,fiction,Skjønnlitteratur,,,,,,,
230,100340860,URN:NBN:no-nb_digibok_2017070707071,Vis element,"På'n igjen, Bente","Norberg-Schulz , Wenche / Winther , Eugenie Geelmuyden / Winther , Eugenie Geelmuyden / Schumann , George",,Oslo,1946,Damm,nob,,,fiction,Skjønnlitteratur,,,,,,,
231,100341853,URN:NBN:no-nb_digibok_2017072007184,Vis element,Med to tomme hender : roman,"Saxegaard , Annik",,Oslo,1946,Halvorsen,nob,,,fiction,Skjønnlitteratur,,,,,,,
232,100343280,URN:NBN:no-nb_digibok_2017080748009,Vis element,Hardkes på ferie,"Jensen , Otto A.",,Oslo,1946,De Unge,nob,,,,Skjønn,Skjønn,,,,,,
233,100352164,URN:NBN:no-nb_digibok_2017101848022,Vis element,Mariannes brev,"Brochmann , Odd",,Oslo,1946,Aschehoug,nob,,,,Skjønn,Skjønn,,,,,,
234,100371277,URN:NBN:no-nb_digibok_2018042548137,Vis element,Bitten,"Flottorp , Randi Hagnor / Dahl , Karl",,Oslo,1946,Indremisjonsforlaget,nob,,,,Skjønn,Skjønn,,,,,,
235,100377264,URN:NBN:no-nb_digibok_2018073148097,Vis element,Kissa,"Nielsen , Ruth Wessel / Andréen , Omar",,Oslo,1946,Bok og bilde/Dreyer,nob,Katter,,,Skjønn,Skjønn,,,,,,
236,100391983,URN:NBN:no-nb_digibok_2019012877013,Vis element,Alliert sommer,"Durban-Hansen , Ingeborg-Lise / Osen , Rigmor",,Oslo,1946,Tanum,nob,,,,Skjønn,Skjønn,,,,,,
237,100439077,URN:NBN:no-nb_digibok_2021032348556,Vis element,På jakt etter atomer : guttefortelling,"Bernhard , Harold / Aas , Ulf",,Oslo,1946,Skandinavisk kulturforlag,nob,,,,Skjønn,Skjønn,,,,,,
238,100439468,URN:NBN:no-nb_digibok_2021032348579,Vis element,Blåklokkene ringer : eventyr,"Frøishagen , Gunnar / Ellingsen , Jan-Fredrik",,Oslo,1946,Rosén,nob,,,,Skjønn,Skjønn,,,,,,
239,100439475,URN:NBN:no-nb_digibok_2021032348599,Vis element,Svein og jeg : for mine jevnaldrende kamerater,"Pedersen , Signe / Dahl , Karl",,Oslo,1946,Windju Simonsen,nob,,,novel,Skjønnlitteratur,,,,,,,
